TABLE_NAME	INDEX_NAME	NON_UNIQUE	SEQ_IN_INDEX	COLUMN_NAME	INDEX_TYPE	SUB_PART	NULLABLE
diy_templates	uk_diy_templates_template_code	0	1	template_code	BTREE	NULL	
diy_works	diy_works_item_id_foreign_idx	1	1	item_id	BTREE	NULL	YES
diy_works	diy_works_preview_media_id_foreign_idx	1	1	preview_media_id	BTREE	NULL	YES
diy_works	idx_diy_works_account_status	1	1	account_id	BTREE	NULL	YES
diy_works	idx_diy_works_account_status	1	2	status	BTREE	NULL	
diy_works	idx_diy_works_template	1	1	diy_template_id	BTREE	NULL	
diy_works	PRIMARY	0	1	diy_work_id	BTREE	NULL	
diy_works	uk_diy_works_idempotency_key	0	1	idempotency_key	BTREE	NULL	YES
diy_works	uk_diy_works_work_code	0	1	work_code	BTREE	NULL	
exchange_channel_prices	idx_exchange_price_enabled	1	1	is_enabled	BTREE	NULL	
exchange_channel_prices	PRIMARY	0	1	id	BTREE	NULL	
exchange_channel_prices	uk_exchange_price_sku_asset	0	1	sku_id	BTREE	NULL	
exchange_channel_prices	uk_exchange_price_sku_asset	0	2	cost_asset_code	BTREE	NULL	
exchange_item_attribute_values	exchange_item_attribute_values_ibfk_2	1	1	attribute_id	BTREE	NULL	
exchange_item_attribute_values	PRIMARY	0	1	id	BTREE	NULL	
exchange_item_attribute_values	uk_product_attribute	0	1	exchange_item_id	BTREE	NULL	
exchange_item_attribute_values	uk_product_attribute	0	2	attribute_id	BTREE	NULL	
exchange_item_skus	exchange_item_skus_ibfk_2	1	1	image_id	BTREE	NULL	YES
exchange_item_skus	idx_product_skus_product_status	1	1	exchange_item_id	BTREE	NULL	
exchange_item_skus	idx_product_skus_product_status	1	2	status	BTREE	NULL	
exchange_item_skus	idx_product_skus_status_stock	1	1	status	BTREE	NULL	
exchange_item_skus	idx_product_skus_status_stock	1	2	stock	BTREE	NULL	
exchange_item_skus	PRIMARY	0	1	sku_id	BTREE	NULL	
exchange_item_skus	sku_code	0	1	sku_code	BTREE	NULL	
exchange_items	exchange_items_ibfk_2	1	1	primary_media_id	BTREE	NULL	YES
exchange_items	exchange_items_merchant_id_foreign_idx	1	1	merchant_id	BTREE	NULL	YES
exchange_items	idx_products_category_status	1	1	category_id	BTREE	NULL	YES
exchange_items	idx_products_category_status	1	2	status	BTREE	NULL	
exchange_items	idx_products_item_template	1	1	item_template_id	BTREE	NULL	YES
exchange_items	idx_products_pinned	1	1	is_pinned	BTREE	NULL	
exchange_items	idx_products_pinned	1	2	pinned_at	BTREE	NULL	YES
exchange_items	idx_products_rarity	1	1	rarity_code	BTREE	NULL	
exchange_items	idx_products_space_status	1	1	space	BTREE	NULL	
exchange_items	idx_products_space_status	1	2	status	BTREE	NULL	
exchange_items	idx_products_status_sort	1	1	status	BTREE	NULL	
exchange_items	idx_products_status_sort	1	2	sort_order	BTREE	NULL	
exchange_items	PRIMARY	0	1	exchange_item_id	BTREE	NULL	
exchange_order_events	idempotency_key	0	1	idempotency_key	BTREE	NULL	
exchange_order_events	idx_exchange_order_events_operator_id	1	1	operator_id	BTREE	NULL	
exchange_order_events	idx_exchange_order_events_order_no	1	1	order_no	BTREE	NULL	
exchange_order_events	idx_exchange_order_events_status_time	1	1	new_status	BTREE	NULL	
exchange_order_events	idx_exchange_order_events_status_time	1	2	created_at	BTREE	NULL	
exchange_order_events	PRIMARY	0	1	event_id	BTREE	NULL	
exchange_records	exchange_records_sku_id_fk	1	1	sku_id	BTREE	NULL	YES
exchange_records	idx_created_at	1	1	created_at	BTREE	NULL	YES
exchange_records	idx_exchange_records_debit_tx_id	1	1	debit_transaction_id	BTREE	NULL	YES
exchange_records	idx_exchange_records_item	1	1	item_id	BTREE	NULL	YES
exchange_records	idx_exchange_records_rating	1	1	exchange_item_id	BTREE	NULL	YES
exchange_records	idx_exchange_records_rating	1	2	rating	BTREE	NULL	YES
exchange_records	idx_exchange_records_shipping_no	1	1	shipping_no	BTREE	NULL	YES
exchange_records	idx_exchange_records_source	1	1	source	BTREE	NULL	
exchange_records	idx_exchange_shipped_at	1	1	status	BTREE	NULL	
exchange_records	idx_exchange_shipped_at	1	2	shipped_at	BTREE	NULL	YES
exchange_records	idx_status	1	1	status	BTREE	NULL	
exchange_records	idx_user_id	1	1	user_id	BTREE	NULL	
exchange_records	order_no	0	1	order_no	BTREE	NULL	
exchange_records	PRIMARY	0	1	exchange_record_id	BTREE	NULL	
exchange_records	uk_exchange_records_business_id	0	1	business_id	BTREE	NULL	
exchange_records	uk_exchange_records_idempotency_key	0	1	idempotency_key	BTREE	NULL	
exchange_records	uk_order_no	0	1	order_no	BTREE	NULL	
exchange_redeem_requirement	idx_redeem_req_enabled	1	1	is_enabled	BTREE	NULL	
exchange_redeem_requirement	idx_redeem_req_item_sku	1	1	exchange_item_id	BTREE	NULL	
exchange_redeem_requirement	idx_redeem_req_item_sku	1	2	sku_id	BTREE	NULL	YES
exchange_redeem_requirement	PRIMARY	0	1	exchange_redeem_requirement_id	BTREE	NULL	
feature_flags	flag_key	0	1	flag_key	BTREE	NULL	
feature_flags	idx_feature_flags_effective_time	1	1	effective_start	BTREE	NULL	YES
feature_flags	idx_feature_flags_effective_time	1	2	effective_end	BTREE	NULL	YES
feature_flags	idx_feature_flags_is_enabled	1	1	is_enabled	BTREE	NULL	
feature_flags	PRIMARY	0	1	feature_flag_id	BTREE	NULL	
feedbacks	idx_feedbacks_admin_id	1	1	admin_id	BTREE	NULL	YES
feedbacks	idx_feedbacks_category_priority	1	1	category	BTREE	NULL	
feedbacks	idx_feedbacks_category_priority	1	2	priority	BTREE	NULL	
feedbacks	idx_feedbacks_status_created	1	1	status	BTREE	NULL	
feedbacks	idx_feedbacks_status_created	1	2	created_at	BTREE	NULL	
feedbacks	idx_feedbacks_user_status	1	1	user_id	BTREE	NULL	YES
feedbacks	idx_feedbacks_user_status	1	2	status	BTREE	NULL	
feedbacks	PRIMARY	0	1	feedback_id	BTREE	NULL	
item_holds	idx_holds_active_expiry	1	1	status	BTREE	NULL	
item_holds	idx_holds_active_expiry	1	2	expires_at	BTREE	NULL	YES
item_holds	idx_holds_holder	1	1	holder_ref	BTREE	NULL	
item_holds	idx_holds_item	1	1	item_id	BTREE	NULL	
item_holds	idx_holds_item	1	2	status	BTREE	NULL	
item_holds	PRIMARY	0	1	hold_id	BTREE	NULL	
item_ledger	counterpart_id	1	1	counterpart_id	BTREE	NULL	
item_ledger	idx_ledger_account_time	1	1	account_id	BTREE	NULL	
item_ledger	idx_ledger_account_time	1	2	created_at	BTREE	NULL	
item_ledger	idx_ledger_business	1	1	business_type	BTREE	NULL	
item_ledger	idx_ledger_business	1	2	created_at	BTREE	NULL	
item_ledger	idx_ledger_event_type	1	1	event_type	BTREE	NULL	
item_ledger	idx_ledger_event_type	1	2	created_at	BTREE	NULL	
item_ledger	idx_ledger_item_time	1	1	item_id	BTREE	NULL	
item_ledger	idx_ledger_item_time	1	2	created_at	BTREE	NULL	
item_ledger	PRIMARY	0	1	ledger_entry_id	BTREE	NULL	
item_ledger	uk_item_idempotency	0	1	item_id	BTREE	NULL	
item_ledger	uk_item_idempotency	0	2	idempotency_key	BTREE	NULL	
item_templates	fk_item_templates_category	1	1	category_id	BTREE	NULL	YES
item_templates	idx_item_templates_item_type	1	1	item_type	BTREE	NULL	
item_templates	idx_item_templates_rarity_code	1	1	rarity_code	BTREE	NULL	YES
item_templates	idx_item_templates_tradable_enabled	1	1	is_tradable	BTREE	NULL	
item_templates	idx_item_templates_tradable_enabled	1	2	is_enabled	BTREE	NULL	
item_templates	idx_item_templates_value_tier	1	1	value_tier	BTREE	NULL	
item_templates	item_templates_primary_media_id_foreign_idx	1	1	primary_media_id	BTREE	NULL	YES
item_templates	PRIMARY	0	1	item_template_id	BTREE	NULL	
item_templates	template_code	0	1	template_code	BTREE	NULL	
items	idx_items_item_template	1	1	item_template_id	BTREE	NULL	YES
items	idx_items_merchant_id	1	1	merchant_id	BTREE	NULL	YES
items	idx_items_owner	1	1	owner_account_id	BTREE	NULL	
items	idx_items_owner_status_viewed	1	1	owner_account_id	BTREE	NULL	
items	idx_items_owner_status_viewed	1	2	status	BTREE	NULL	
items	idx_items_owner_status_viewed	1	3	is_viewed	BTREE	NULL	
items	idx_items_source	1	1	source	BTREE	NULL	
items	idx_items_source_ref	1	1	source_ref_id	BTREE	NULL	YES
items	idx_items_status	1	1	status	BTREE	NULL	
items	idx_items_template_serial	1	1	item_template_id	BTREE	NULL	YES
items	idx_items_template_serial	1	2	serial_number	BTREE	NULL	YES
items	idx_items_type	1	1	item_type	BTREE	NULL	
items	PRIMARY	0	1	item_id	BTREE	NULL	
items	tracking_code	0	1	tracking_code	BTREE	NULL	
lottery_alerts	idx_alert_type	1	1	alert_type	BTREE	NULL	
lottery_alerts	idx_campaign_status	1	1	lottery_campaign_id	BTREE	NULL	
lottery_alerts	idx_campaign_status	1	2	status	BTREE	NULL	
lottery_alerts	idx_severity	1	1	severity	BTREE	NULL	
lottery_alerts	idx_status_created	1	1	status	BTREE	NULL	
lottery_alerts	idx_status_created	1	2	created_at	BTREE	NULL	
lottery_alerts	PRIMARY	0	1	lottery_alert_id	BTREE	NULL	
lottery_alerts	resolved_by	1	1	resolved_by	BTREE	NULL	YES
lottery_campaign_pricing_config	fk_pricing_config_creator	1	1	created_by	BTREE	NULL	
lottery_campaign_pricing_config	fk_pricing_config_updater	1	1	updated_by	BTREE	NULL	YES
lottery_campaign_pricing_config	idx_campaign_status	1	1	lottery_campaign_id	BTREE	NULL	
lottery_campaign_pricing_config	idx_campaign_status	1	2	status	BTREE	NULL	
lottery_campaign_pricing_config	idx_campaign_version	1	1	lottery_campaign_id	BTREE	NULL	
lottery_campaign_pricing_config	idx_campaign_version	1	2	version	BTREE	NULL	
lottery_campaign_pricing_config	idx_effective_at	1	1	effective_at	BTREE	NULL	YES
lottery_campaign_pricing_config	idx_status	1	1	status	BTREE	NULL	
lottery_campaign_pricing_config	PRIMARY	0	1	lottery_campaign_pricing_config_id	BTREE	NULL	
lottery_campaign_pricing_config	uk_campaign_version	0	1	lottery_campaign_id	BTREE	NULL	
lottery_campaign_pricing_config	uk_campaign_version	0	2	version	BTREE	NULL	
lottery_campaign_prizes	idx_campaign_prizes_definition	1	1	prize_definition_id	BTREE	NULL	
lottery_campaign_prizes	idx_campaign_prizes_status	1	1	lottery_campaign_id	BTREE	NULL	
lottery_campaign_prizes	idx_campaign_prizes_status	1	2	status	BTREE	NULL	
lottery_campaign_prizes	idx_campaign_prizes_tier	1	1	lottery_campaign_id	BTREE	NULL	
lottery_campaign_prizes	idx_campaign_prizes_tier	1	2	reward_tier	BTREE	NULL	
lottery_campaign_prizes	PRIMARY	0	1	lottery_campaign_prize_id	BTREE	NULL	
lottery_campaign_prizes	uk_campaign_prize	0	1	lottery_campaign_id	BTREE	NULL	
lottery_campaign_prizes	uk_campaign_prize	0	2	prize_definition_id	BTREE	NULL	
lottery_campaign_quota_grants	idx_grants_quota_id	1	1	quota_id	BTREE	NULL	
lottery_campaign_quota_grants	idx_grants_source_time	1	1	grant_source	BTREE	NULL	
lottery_campaign_quota_grants	idx_grants_source_time	1	2	created_at	BTREE	NULL	
lottery_campaign_quota_grants	idx_grants_user_campaign	1	1	user_id	BTREE	NULL	
lottery_campaign_quota_grants	idx_grants_user_campaign	1	2	lottery_campaign_id	BTREE	NULL	
lottery_campaign_quota_grants	PRIMARY	0	1	lottery_campaign_quota_grant_id	BTREE	NULL	
lottery_campaign_user_quota	idx_quota_campaign_status	1	1	lottery_campaign_id	BTREE	NULL	
lottery_campaign_user_quota	idx_quota_campaign_status	1	2	status	BTREE	NULL	
lottery_campaign_user_quota	idx_quota_user_status	1	1	user_id	BTREE	NULL	
lottery_campaign_user_quota	idx_quota_user_status	1	2	status	BTREE	NULL	
lottery_campaign_user_quota	PRIMARY	0	1	lottery_campaign_user_quota_id	BTREE	NULL	
lottery_campaign_user_quota	uk_user_campaign_quota	0	1	user_id	BTREE	NULL	
lottery_campaign_user_quota	uk_user_campaign_quota	0	2	lottery_campaign_id	BTREE	NULL	
lottery_campaigns	campaign_code	0	1	campaign_code	BTREE	NULL	
lottery_campaigns	idx_campaign_type	1	1	campaign_type	BTREE	NULL	
lottery_campaigns	idx_campaigns_budget_policy	1	1	preset_budget_policy	BTREE	NULL	
lottery_campaigns	idx_campaigns_status	1	1	status	BTREE	NULL	
lottery_campaigns	idx_campaigns_time_range	1	1	start_time	BTREE	NULL	
lottery_campaigns	idx_campaigns_time_range	1	2	end_time	BTREE	NULL	
lottery_campaigns	idx_lc_pool_type	1	1	campaign_type	BTREE	NULL	
lottery_campaigns	idx_lc_status	1	1	status	BTREE	NULL	
lottery_campaigns	idx_lottery_campaigns_status_time	1	1	status	BTREE	NULL	
lottery_campaigns	idx_lottery_campaigns_status_time	1	2	start_time	BTREE	NULL	
lottery_campaigns	idx_lottery_campaigns_status_time	1	3	end_time	BTREE	NULL	
lottery_campaigns	idx_time_range	1	1	start_time	BTREE	NULL	
lottery_campaigns	idx_time_range	1	2	end_time	BTREE	NULL	
lottery_campaigns	PRIMARY	0	1	lottery_campaign_id	BTREE	NULL	
lottery_daily_metrics	idx_daily_metrics_campaign	1	1	lottery_campaign_id	BTREE	NULL	
lottery_daily_metrics	idx_daily_metrics_date	1	1	metric_date	BTREE	NULL	
lottery_daily_metrics	idx_daily_metrics_empty_rate	1	1	empty_rate	BTREE	NULL	
lottery_daily_metrics	PRIMARY	0	1	lottery_daily_metric_id	BTREE	NULL	
lottery_daily_metrics	uk_daily_campaign_date	0	1	lottery_campaign_id	BTREE	NULL	
lottery_daily_metrics	uk_daily_campaign_date	0	2	metric_date	BTREE	NULL	
lottery_draw_decisions	idx_decisions_advance_time	1	1	system_advance_triggered	BTREE	NULL	
lottery_draw_decisions	idx_decisions_advance_time	1	2	decision_at	BTREE	NULL	
lottery_draw_decisions	idx_decisions_idempotency_key	1	1	idempotency_key	BTREE	NULL	
lottery_draw_decisions	idx_decisions_lottery_preset_id	1	1	lottery_preset_id	BTREE	NULL	YES
lottery_draw_decisions	idx_decisions_pipeline_time	1	1	pipeline_type	BTREE	NULL	
lottery_draw_decisions	idx_decisions_pipeline_time	1	2	decision_at	BTREE	NULL	
lottery_draw_decisions	idx_draw_decisions_budget_tier	1	1	budget_tier	BTREE	NULL	YES
lottery_draw_decisions	idx_draw_decisions_bxpx_matrix	1	1	budget_tier	BTREE	NULL	YES
lottery_draw_decisions	idx_draw_decisions_bxpx_matrix	1	2	pressure_tier	BTREE	NULL	YES
lottery_draw_decisions	idx_draw_decisions_pressure_tier	1	1	pressure_tier	BTREE	NULL	YES
lottery_draw_decisions	PRIMARY	0	1	lottery_draw_decision_id	BTREE	NULL	
lottery_draw_decisions	uk_decisions_draw_id	0	1	lottery_draw_id	BTREE	NULL	
lottery_draw_quota_rules	idx_scope_status_effective	1	1	scope_type	BTREE	NULL	
lottery_draw_quota_rules	idx_scope_status_effective	1	2	scope_id	BTREE	NULL	
lottery_draw_quota_rules	idx_scope_status_effective	1	3	status	BTREE	NULL	
lottery_draw_quota_rules	idx_scope_status_effective	1	4	effective_from	BTREE	NULL	YES
lottery_draw_quota_rules	idx_scope_status_effective	1	5	effective_to	BTREE	NULL	YES
lottery_draw_quota_rules	idx_window_status	1	1	window_type	BTREE	NULL	
lottery_draw_quota_rules	idx_window_status	1	2	status	BTREE	NULL	
lottery_draw_quota_rules	PRIMARY	0	1	lottery_draw_quota_rule_id	BTREE	NULL	
lottery_draws	draw_seq	0	1	draw_seq	BTREE	NULL	
lottery_draws	idx_created_at	1	1	created_at	BTREE	NULL	
lottery_draws	idx_created_reward_tier	1	1	created_at	BTREE	NULL	
lottery_draws	idx_created_reward_tier	1	2	reward_tier	BTREE	NULL	
lottery_draws	idx_draw_type	1	1	draw_type	BTREE	NULL	YES
lottery_draws	idx_draws_budget_debt	1	1	preset_budget_debt_id	BTREE	NULL	YES
lottery_draws	idx_draws_decision	1	1	lottery_draw_decision_id	BTREE	NULL	YES
lottery_draws	idx_draws_downgrade	1	1	downgrade_count	BTREE	NULL	
lottery_draws	idx_draws_downgrade	1	2	fallback_triggered	BTREE	NULL	
lottery_draws	idx_draws_has_debt	1	1	has_debt	BTREE	NULL	
lottery_draws	idx_draws_inventory_debt	1	1	preset_inventory_debt_id	BTREE	NULL	YES
lottery_draws	idx_draws_is_preset	1	1	is_preset	BTREE	NULL	
lottery_draws	idx_draws_lottery_batch	1	1	lottery_batch_id	BTREE	NULL	YES
lottery_draws	idx_draws_lottery_preset_id	1	1	lottery_preset_id	BTREE	NULL	YES
lottery_draws	idx_draws_pipeline_type	1	1	pipeline_type	BTREE	NULL	
lottery_draws	idx_draws_tier	1	1	original_tier	BTREE	NULL	YES
lottery_draws	idx_draws_tier	1	2	final_tier	BTREE	NULL	YES
lottery_draws	idx_lottery_draws_asset_tx_id	1	1	asset_transaction_id	BTREE	NULL	
lottery_draws	idx_lottery_draws_campaign_prize	1	1	lottery_campaign_prize_id	BTREE	NULL	YES
lottery_draws	idx_lottery_draws_session_id	1	1	lottery_session_id	BTREE	NULL	
lottery_draws	idx_lottery_draws_user_reward_created	1	1	user_id	BTREE	NULL	
lottery_draws	idx_lottery_draws_user_reward_created	1	2	reward_tier	BTREE	NULL	
lottery_draws	idx_lottery_draws_user_reward_created	1	3	created_at	BTREE	NULL	
lottery_draws	idx_lottery_records_user_created	1	1	user_id	BTREE	NULL	
lottery_draws	idx_lottery_records_user_created	1	2	created_at	BTREE	NULL	
lottery_draws	idx_prize_type	1	1	prize_type	BTREE	NULL	YES
lottery_draws	idx_records_campaign_id	1	1	lottery_campaign_id	BTREE	NULL	
lottery_draws	idx_records_created_at	1	1	created_at	BTREE	NULL	
lottery_draws	idx_records_user_id	1	1	user_id	BTREE	NULL	
lottery_draws	idx_reward_tier	1	1	reward_tier	BTREE	NULL	
lottery_draws	idx_user_campaign_time	1	1	user_id	BTREE	NULL	
lottery_draws	idx_user_campaign_time	1	2	lottery_campaign_id	BTREE	NULL	
lottery_draws	idx_user_campaign_time	1	3	created_at	BTREE	NULL	
lottery_draws	idx_user_created	1	1	user_id	BTREE	NULL	
lottery_draws	idx_user_created	1	2	created_at	BTREE	NULL	
lottery_draws	idx_user_id	1	1	user_id	BTREE	NULL	
lottery_draws	idx_user_reward_tier	1	1	user_id	BTREE	NULL	
lottery_draws	idx_user_reward_tier	1	2	reward_tier	BTREE	NULL	
lottery_draws	idx_user_type_time	1	1	user_id	BTREE	NULL	
lottery_draws	idx_user_type_time	1	2	draw_type	BTREE	NULL	YES
lottery_draws	idx_user_type_time	1	3	created_at	BTREE	NULL	
lottery_draws	lottery_records_draw_type_created_at	1	1	draw_type	BTREE	NULL	YES
lottery_draws	lottery_records_draw_type_created_at	1	2	created_at	BTREE	NULL	
lottery_draws	PRIMARY	0	1	lottery_draw_id	BTREE	NULL	
lottery_draws	uk_lottery_draws_business_id	0	1	business_id	BTREE	NULL	
lottery_draws	uk_lottery_draws_idempotency_key	0	1	idempotency_key	BTREE	NULL	
lottery_draws	uk_lottery_draws_order_no	0	1	order_no	BTREE	NULL	
lottery_hourly_metrics	idx_hourly_metrics_campaign	1	1	lottery_campaign_id	BTREE	NULL	
lottery_hourly_metrics	idx_hourly_metrics_empty_rate	1	1	empty_rate	BTREE	NULL	
lottery_hourly_metrics	idx_hourly_metrics_hour	1	1	hour_bucket	BTREE	NULL	
lottery_hourly_metrics	PRIMARY	0	1	lottery_hourly_metric_id	BTREE	NULL	
lottery_hourly_metrics	uk_campaign_hour	0	1	lottery_campaign_id	BTREE	NULL	
lottery_hourly_metrics	uk_campaign_hour	0	2	hour_bucket	BTREE	NULL	
lottery_presets	fk_lottery_presets_campaign_prize	1	1	lottery_campaign_prize_id	BTREE	NULL	YES
lottery_presets	idx_created_at	1	1	created_at	BTREE	NULL	YES
lottery_presets	idx_created_by	1	1	created_by	BTREE	NULL	YES
lottery_presets	idx_presets_approval_status	1	1	approval_status	BTREE	NULL	
lottery_presets	idx_presets_campaign_status	1	1	lottery_campaign_id	BTREE	NULL	YES
lottery_presets	idx_presets_campaign_status	1	2	status	BTREE	NULL	YES
lottery_presets	idx_queue_order	1	1	queue_order	BTREE	NULL	
lottery_presets	idx_user_status	1	1	user_id	BTREE	NULL	
lottery_presets	idx_user_status	1	2	status	BTREE	NULL	YES
lottery_presets	PRIMARY	0	1	lottery_preset_id	BTREE	NULL	
lottery_simulation_records	applied_by	1	1	applied_by	BTREE	NULL	YES
lottery_simulation_records	idx_simulation_records_campaign	1	1	lottery_campaign_id	BTREE	NULL	
lottery_simulation_records	idx_simulation_records_created	1	1	created_at	BTREE	NULL	
lottery_simulation_records	idx_simulation_records_creator	1	1	created_by	BTREE	NULL	YES
lottery_simulation_records	idx_simulation_records_status	1	1	status	BTREE	NULL	
lottery_simulation_records	idx_simulation_scheduled	1	1	status	BTREE	NULL	
lottery_simulation_records	idx_simulation_scheduled	1	2	scheduled_at	BTREE	NULL	YES
lottery_simulation_records	PRIMARY	0	1	lottery_simulation_record_id	BTREE	NULL	
lottery_strategy_config	idx_strategy_config_campaign	1	1	lottery_campaign_id	BTREE	NULL	
lottery_strategy_config	idx_strategy_config_group_active	1	1	config_group	BTREE	NULL	
lottery_strategy_config	idx_strategy_config_group_active	1	2	is_active	BTREE	NULL	
lottery_strategy_config	PRIMARY	0	1	lottery_strategy_config_id	BTREE	NULL	
lottery_strategy_config	uk_strategy_campaign_group_key_priority	0	1	lottery_campaign_id	BTREE	NULL	
lottery_strategy_config	uk_strategy_campaign_group_key_priority	0	2	config_group	BTREE	NULL	
lottery_strategy_config	uk_strategy_campaign_group_key_priority	0	3	config_key	BTREE	NULL	
lottery_strategy_config	uk_strategy_campaign_group_key_priority	0	4	priority	BTREE	NULL	
lottery_tier_matrix_config	idx_matrix_config_campaign	1	1	lottery_campaign_id	BTREE	NULL	
lottery_tier_matrix_config	PRIMARY	0	1	lottery_tier_matrix_config_id	BTREE	NULL	
lottery_tier_matrix_config	uk_matrix_campaign_budget_pressure	0	1	lottery_campaign_id	BTREE	NULL	
lottery_tier_matrix_config	uk_matrix_campaign_budget_pressure	0	2	budget_tier	BTREE	NULL	
lottery_tier_matrix_config	uk_matrix_campaign_budget_pressure	0	3	pressure_tier	BTREE	NULL	
lottery_tier_rules	idx_tier_rules_campaign_status	1	1	lottery_campaign_id	BTREE	NULL	
lottery_tier_rules	idx_tier_rules_campaign_status	1	2	status	BTREE	NULL	
lottery_tier_rules	PRIMARY	0	1	lottery_tier_rule_id	BTREE	NULL	
lottery_tier_rules	uk_campaign_segment_tier	0	1	lottery_campaign_id	BTREE	NULL	
lottery_tier_rules	uk_campaign_segment_tier	0	2	segment_key	BTREE	NULL	
lottery_tier_rules	uk_campaign_segment_tier	0	3	tier_name	BTREE	NULL	
lottery_user_daily_draw_quota	idx_date_campaign	1	1	quota_date	BTREE	NULL	
lottery_user_daily_draw_quota	idx_date_campaign	1	2	lottery_campaign_id	BTREE	NULL	
lottery_user_daily_draw_quota	idx_user_campaign_date_unique	0	1	user_id	BTREE	NULL	
lottery_user_daily_draw_quota	idx_user_campaign_date_unique	0	2	lottery_campaign_id	BTREE	NULL	
lottery_user_daily_draw_quota	idx_user_campaign_date_unique	0	3	quota_date	BTREE	NULL	
lottery_user_daily_draw_quota	idx_user_id	1	1	user_id	BTREE	NULL	
lottery_user_daily_draw_quota	PRIMARY	0	1	lottery_user_daily_draw_quota_id	BTREE	NULL	
lottery_user_experience_state	idx_experience_campaign_id	1	1	lottery_campaign_id	BTREE	NULL	
lottery_user_experience_state	idx_experience_empty_streak	1	1	empty_streak	BTREE	NULL	
lottery_user_experience_state	idx_experience_user_id	1	1	user_id	BTREE	NULL	
lottery_user_experience_state	PRIMARY	0	1	lottery_user_experience_state_id	BTREE	NULL	
lottery_user_experience_state	uk_user_campaign_experience	0	1	user_id	BTREE	NULL	
lottery_user_experience_state	uk_user_campaign_experience	0	2	lottery_campaign_id	BTREE	NULL	
lottery_user_global_state	idx_global_state_empty_rate	1	1	historical_empty_rate	BTREE	NULL	
lottery_user_global_state	idx_global_state_last_campaign	1	1	last_lottery_campaign_id	BTREE	NULL	YES
lottery_user_global_state	idx_global_state_last_draw_at	1	1	last_draw_at	BTREE	NULL	YES
lottery_user_global_state	idx_global_state_luck_debt_level	1	1	luck_debt_level	BTREE	NULL	
lottery_user_global_state	PRIMARY	0	1	lottery_user_global_state_id	BTREE	NULL	
lottery_user_global_state	user_id	0	1	user_id	BTREE	NULL	
material_asset_types	asset_code	0	1	asset_code	BTREE	NULL	
material_asset_types	idx_material_asset_types_group_code	1	1	group_code	BTREE	NULL	
material_asset_types	idx_material_asset_types_is_enabled	1	1	is_enabled	BTREE	NULL	
material_asset_types	idx_tradable_enabled	1	1	is_tradable	BTREE	NULL	
material_asset_types	idx_tradable_enabled	1	2	is_enabled	BTREE	NULL	
material_asset_types	material_asset_types_merchant_id_foreign_idx	1	1	merchant_id	BTREE	NULL	YES
material_asset_types	PRIMARY	0	1	material_asset_type_id	BTREE	NULL	
material_asset_types	uk_material_asset_types_asset_code	0	1	asset_code	BTREE	NULL	
media_attachments	idx_attachable	1	1	attachable_type	BTREE	NULL	
media_attachments	idx_attachable	1	2	attachable_id	BTREE	NULL	
media_attachments	idx_attachable	1	3	role	BTREE	NULL	
media_attachments	idx_media	1	1	media_id	BTREE	NULL	
media_attachments	PRIMARY	0	1	attachment_id	BTREE	NULL	
media_files	idx_content_hash	1	1	content_hash	BTREE	NULL	YES
media_files	idx_folder_status	1	1	folder	BTREE	NULL	
media_files	idx_folder_status	1	2	status	BTREE	NULL	
media_files	idx_status_trashed	1	1	status	BTREE	NULL	
media_files	idx_status_trashed	1	2	trashed_at	BTREE	NULL	YES
media_files	idx_uploaded_by	1	1	uploaded_by	BTREE	NULL	YES
media_files	idx_uploaded_by	1	2	created_at	BTREE	NULL	
media_files	PRIMARY	0	1	media_id	BTREE	NULL	
media_files	uk_object_key	0	1	object_key	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_created_at	1	1	created_at	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_idempotency_key	1	1	idempotency_key	BTREE	NULL	YES
merchant_operation_logs	idx_merchant_logs_operation_type	1	1	operation_type	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_operator	1	1	operator_id	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_related_record	1	1	consumption_record_id	BTREE	NULL	YES
merchant_operation_logs	idx_merchant_logs_request_id	1	1	request_id	BTREE	NULL	YES
merchant_operation_logs	idx_merchant_logs_result	1	1	result	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_store	1	1	store_id	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_store_operator_time	1	1	store_id	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_store_operator_time	1	2	operator_id	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_store_operator_time	1	3	created_at	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_store_type_time	1	1	store_id	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_store_type_time	1	2	operation_type	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_store_type_time	1	3	created_at	BTREE	NULL	
merchant_operation_logs	idx_merchant_logs_target_user	1	1	target_user_id	BTREE	NULL	YES
merchant_operation_logs	PRIMARY	0	1	merchant_operation_log_id	BTREE	NULL	
merchants	idx_merchants_status	1	1	status	BTREE	NULL	
merchants	idx_merchants_type	1	1	merchant_type	BTREE	NULL	
merchants	PRIMARY	0	1	merchant_id	BTREE	NULL	
merchants	settlement_account_id	1	1	settlement_account_id	BTREE	NULL	YES
