TABLE_NAME	INDEX_NAME	COLUMN_NAME	NON_UNIQUE	SEQ_IN_INDEX	INDEX_TYPE
feedbacks	PRIMARY	feedback_id	0	1	BTREE
item_holds	idx_holds_active_expiry	status	1	1	BTREE
item_holds	idx_holds_active_expiry	expires_at	1	2	BTREE
item_holds	idx_holds_holder	holder_ref	1	1	BTREE
item_holds	idx_holds_item	item_id	1	1	BTREE
item_holds	idx_holds_item	status	1	2	BTREE
item_holds	PRIMARY	hold_id	0	1	BTREE
item_ledger	counterpart_id	counterpart_id	1	1	BTREE
item_ledger	idx_ledger_account_time	account_id	1	1	BTREE
item_ledger	idx_ledger_account_time	created_at	1	2	BTREE
item_ledger	idx_ledger_business	business_type	1	1	BTREE
item_ledger	idx_ledger_business	created_at	1	2	BTREE
item_ledger	idx_ledger_event_type	event_type	1	1	BTREE
item_ledger	idx_ledger_event_type	created_at	1	2	BTREE
item_ledger	idx_ledger_item_time	item_id	1	1	BTREE
item_ledger	idx_ledger_item_time	created_at	1	2	BTREE
item_ledger	PRIMARY	ledger_entry_id	0	1	BTREE
item_ledger	uk_item_idempotency	item_id	0	1	BTREE
item_ledger	uk_item_idempotency	idempotency_key	0	2	BTREE
item_templates	fk_item_templates_category	category_id	1	1	BTREE
item_templates	idx_item_templates_item_type	item_type	1	1	BTREE
item_templates	idx_item_templates_rarity_code	rarity_code	1	1	BTREE
item_templates	idx_item_templates_tradable_enabled	is_tradable	1	1	BTREE
item_templates	idx_item_templates_tradable_enabled	is_enabled	1	2	BTREE
item_templates	item_templates_primary_media_id_foreign_idx	primary_media_id	1	1	BTREE
item_templates	PRIMARY	item_template_id	0	1	BTREE
item_templates	template_code	template_code	0	1	BTREE
items	idx_items_item_template	item_template_id	1	1	BTREE
items	idx_items_merchant_id	merchant_id	1	1	BTREE
items	idx_items_owner	owner_account_id	1	1	BTREE
items	idx_items_source	source	1	1	BTREE
items	idx_items_source_ref	source_ref_id	1	1	BTREE
items	idx_items_status	status	1	1	BTREE
items	idx_items_template_serial	item_template_id	1	1	BTREE
items	idx_items_template_serial	serial_number	1	2	BTREE
items	idx_items_type	item_type	1	1	BTREE
items	PRIMARY	item_id	0	1	BTREE
items	tracking_code	tracking_code	0	1	BTREE
lottery_alerts	idx_alert_type	alert_type	1	1	BTREE
lottery_alerts	idx_campaign_status	lottery_campaign_id	1	1	BTREE
lottery_alerts	idx_campaign_status	status	1	2	BTREE
lottery_alerts	idx_severity	severity	1	1	BTREE
lottery_alerts	idx_status_created	status	1	1	BTREE
lottery_alerts	idx_status_created	created_at	1	2	BTREE
lottery_alerts	PRIMARY	lottery_alert_id	0	1	BTREE
lottery_alerts	resolved_by	resolved_by	1	1	BTREE
lottery_campaign_pricing_config	fk_pricing_config_creator	created_by	1	1	BTREE
lottery_campaign_pricing_config	fk_pricing_config_updater	updated_by	1	1	BTREE
lottery_campaign_pricing_config	idx_campaign_status	lottery_campaign_id	1	1	BTREE
lottery_campaign_pricing_config	idx_campaign_status	status	1	2	BTREE
lottery_campaign_pricing_config	idx_campaign_version	lottery_campaign_id	1	1	BTREE
lottery_campaign_pricing_config	idx_campaign_version	version	1	2	BTREE
lottery_campaign_pricing_config	idx_effective_at	effective_at	1	1	BTREE
lottery_campaign_pricing_config	idx_status	status	1	1	BTREE
lottery_campaign_pricing_config	PRIMARY	lottery_campaign_pricing_config_id	0	1	BTREE
lottery_campaign_pricing_config	uk_campaign_version	lottery_campaign_id	0	1	BTREE
lottery_campaign_pricing_config	uk_campaign_version	version	0	2	BTREE
lottery_campaign_quota_grants	idx_grants_quota_id	quota_id	1	1	BTREE
lottery_campaign_quota_grants	idx_grants_source_time	grant_source	1	1	BTREE
lottery_campaign_quota_grants	idx_grants_source_time	created_at	1	2	BTREE
lottery_campaign_quota_grants	idx_grants_user_campaign	user_id	1	1	BTREE
lottery_campaign_quota_grants	idx_grants_user_campaign	lottery_campaign_id	1	2	BTREE
lottery_campaign_quota_grants	PRIMARY	lottery_campaign_quota_grant_id	0	1	BTREE
lottery_campaign_user_quota	idx_quota_campaign_status	lottery_campaign_id	1	1	BTREE
lottery_campaign_user_quota	idx_quota_campaign_status	status	1	2	BTREE
lottery_campaign_user_quota	idx_quota_user_status	user_id	1	1	BTREE
lottery_campaign_user_quota	idx_quota_user_status	status	1	2	BTREE
lottery_campaign_user_quota	PRIMARY	lottery_campaign_user_quota_id	0	1	BTREE
lottery_campaign_user_quota	uk_user_campaign_quota	user_id	0	1	BTREE
lottery_campaign_user_quota	uk_user_campaign_quota	lottery_campaign_id	0	2	BTREE
lottery_campaigns	campaign_code	campaign_code	0	1	BTREE
lottery_campaigns	idx_campaign_type	campaign_type	1	1	BTREE
lottery_campaigns	idx_campaigns_budget_policy	preset_budget_policy	1	1	BTREE
lottery_campaigns	idx_campaigns_status	status	1	1	BTREE
lottery_campaigns	idx_campaigns_time_range	start_time	1	1	BTREE
lottery_campaigns	idx_campaigns_time_range	end_time	1	2	BTREE
lottery_campaigns	idx_lc_pool_type	campaign_type	1	1	BTREE
lottery_campaigns	idx_lc_status	status	1	1	BTREE
lottery_campaigns	idx_lottery_campaigns_status_time	status	1	1	BTREE
lottery_campaigns	idx_lottery_campaigns_status_time	start_time	1	2	BTREE
lottery_campaigns	idx_lottery_campaigns_status_time	end_time	1	3	BTREE
lottery_campaigns	idx_time_range	start_time	1	1	BTREE
lottery_campaigns	idx_time_range	end_time	1	2	BTREE
lottery_campaigns	PRIMARY	lottery_campaign_id	0	1	BTREE
lottery_daily_metrics	idx_daily_metrics_campaign	lottery_campaign_id	1	1	BTREE
lottery_daily_metrics	idx_daily_metrics_date	metric_date	1	1	BTREE
lottery_daily_metrics	idx_daily_metrics_empty_rate	empty_rate	1	1	BTREE
lottery_daily_metrics	PRIMARY	lottery_daily_metric_id	0	1	BTREE
lottery_daily_metrics	uk_daily_campaign_date	lottery_campaign_id	0	1	BTREE
lottery_daily_metrics	uk_daily_campaign_date	metric_date	0	2	BTREE
lottery_draw_decisions	idx_decisions_advance_time	system_advance_triggered	1	1	BTREE
lottery_draw_decisions	idx_decisions_advance_time	decision_at	1	2	BTREE
lottery_draw_decisions	idx_decisions_idempotency_key	idempotency_key	1	1	BTREE
lottery_draw_decisions	idx_decisions_lottery_preset_id	lottery_preset_id	1	1	BTREE
lottery_draw_decisions	idx_decisions_pipeline_time	pipeline_type	1	1	BTREE
lottery_draw_decisions	idx_decisions_pipeline_time	decision_at	1	2	BTREE
lottery_draw_decisions	idx_draw_decisions_budget_tier	budget_tier	1	1	BTREE
lottery_draw_decisions	idx_draw_decisions_bxpx_matrix	budget_tier	1	1	BTREE
lottery_draw_decisions	idx_draw_decisions_bxpx_matrix	pressure_tier	1	2	BTREE
lottery_draw_decisions	idx_draw_decisions_pressure_tier	pressure_tier	1	1	BTREE
lottery_draw_decisions	PRIMARY	lottery_draw_decision_id	0	1	BTREE
lottery_draw_decisions	uk_decisions_draw_id	lottery_draw_id	0	1	BTREE
lottery_draw_quota_rules	idx_scope_status_effective	scope_type	1	1	BTREE
lottery_draw_quota_rules	idx_scope_status_effective	scope_id	1	2	BTREE
lottery_draw_quota_rules	idx_scope_status_effective	status	1	3	BTREE
lottery_draw_quota_rules	idx_scope_status_effective	effective_from	1	4	BTREE
lottery_draw_quota_rules	idx_scope_status_effective	effective_to	1	5	BTREE
lottery_draw_quota_rules	idx_window_status	window_type	1	1	BTREE
lottery_draw_quota_rules	idx_window_status	status	1	2	BTREE
lottery_draw_quota_rules	PRIMARY	lottery_draw_quota_rule_id	0	1	BTREE
lottery_draws	draw_seq	draw_seq	0	1	BTREE
lottery_draws	idx_created_at	created_at	1	1	BTREE
lottery_draws	idx_created_reward_tier	created_at	1	1	BTREE
lottery_draws	idx_created_reward_tier	reward_tier	1	2	BTREE
lottery_draws	idx_draw_type	draw_type	1	1	BTREE
lottery_draws	idx_draws_budget_debt	preset_budget_debt_id	1	1	BTREE
lottery_draws	idx_draws_decision	lottery_draw_decision_id	1	1	BTREE
lottery_draws	idx_draws_downgrade	downgrade_count	1	1	BTREE
lottery_draws	idx_draws_downgrade	fallback_triggered	1	2	BTREE
lottery_draws	idx_draws_has_debt	has_debt	1	1	BTREE
lottery_draws	idx_draws_inventory_debt	preset_inventory_debt_id	1	1	BTREE
lottery_draws	idx_draws_is_preset	is_preset	1	1	BTREE
lottery_draws	idx_draws_lottery_batch	lottery_batch_id	1	1	BTREE
lottery_draws	idx_draws_lottery_preset_id	lottery_preset_id	1	1	BTREE
lottery_draws	idx_draws_pipeline_type	pipeline_type	1	1	BTREE
lottery_draws	idx_draws_tier	original_tier	1	1	BTREE
lottery_draws	idx_draws_tier	final_tier	1	2	BTREE
lottery_draws	idx_lottery_draws_asset_tx_id	asset_transaction_id	1	1	BTREE
lottery_draws	idx_lottery_draws_session_id	lottery_session_id	1	1	BTREE
lottery_draws	idx_lottery_draws_user_reward_created	user_id	1	1	BTREE
lottery_draws	idx_lottery_draws_user_reward_created	reward_tier	1	2	BTREE
lottery_draws	idx_lottery_draws_user_reward_created	created_at	1	3	BTREE
lottery_draws	idx_lottery_records_user_created	user_id	1	1	BTREE
lottery_draws	idx_lottery_records_user_created	created_at	1	2	BTREE
lottery_draws	idx_prize_id	lottery_prize_id	1	1	BTREE
lottery_draws	idx_prize_type	prize_type	1	1	BTREE
lottery_draws	idx_records_campaign_id	lottery_campaign_id	1	1	BTREE
lottery_draws	idx_records_created_at	created_at	1	1	BTREE
lottery_draws	idx_records_user_id	user_id	1	1	BTREE
lottery_draws	idx_reward_tier	reward_tier	1	1	BTREE
lottery_draws	idx_user_campaign_time	user_id	1	1	BTREE
lottery_draws	idx_user_campaign_time	lottery_campaign_id	1	2	BTREE
lottery_draws	idx_user_campaign_time	created_at	1	3	BTREE
lottery_draws	idx_user_created	user_id	1	1	BTREE
lottery_draws	idx_user_created	created_at	1	2	BTREE
lottery_draws	idx_user_id	user_id	1	1	BTREE
lottery_draws	idx_user_reward_tier	user_id	1	1	BTREE
lottery_draws	idx_user_reward_tier	reward_tier	1	2	BTREE
lottery_draws	idx_user_type_time	user_id	1	1	BTREE
lottery_draws	idx_user_type_time	draw_type	1	2	BTREE
lottery_draws	idx_user_type_time	created_at	1	3	BTREE
lottery_draws	lottery_records_draw_type_created_at	draw_type	1	1	BTREE
lottery_draws	lottery_records_draw_type_created_at	created_at	1	2	BTREE
lottery_draws	PRIMARY	lottery_draw_id	0	1	BTREE
lottery_draws	uk_lottery_draws_business_id	business_id	0	1	BTREE
lottery_draws	uk_lottery_draws_idempotency_key	idempotency_key	0	1	BTREE
lottery_draws	uk_lottery_draws_order_no	order_no	0	1	BTREE
lottery_hourly_metrics	idx_hourly_metrics_campaign	lottery_campaign_id	1	1	BTREE
lottery_hourly_metrics	idx_hourly_metrics_empty_rate	empty_rate	1	1	BTREE
lottery_hourly_metrics	idx_hourly_metrics_hour	hour_bucket	1	1	BTREE
lottery_hourly_metrics	PRIMARY	lottery_hourly_metric_id	0	1	BTREE
lottery_hourly_metrics	uk_campaign_hour	lottery_campaign_id	0	1	BTREE
lottery_hourly_metrics	uk_campaign_hour	hour_bucket	0	2	BTREE
lottery_management_settings	idx_campaign_user_status	lottery_campaign_id	1	1	BTREE
lottery_management_settings	idx_campaign_user_status	user_id	1	2	BTREE
lottery_management_settings	idx_campaign_user_status	status	1	3	BTREE
lottery_management_settings	idx_created_by	created_by	1	1	BTREE
lottery_management_settings	idx_created_by	created_at	1	2	BTREE
lottery_management_settings	idx_expires_at	expires_at	1	1	BTREE
lottery_management_settings	idx_type_status	setting_type	1	1	BTREE
lottery_management_settings	idx_type_status	status	1	2	BTREE
lottery_management_settings	idx_user_status	user_id	1	1	BTREE
lottery_management_settings	idx_user_status	status	1	2	BTREE
lottery_management_settings	idx_user_type_status	user_id	1	1	BTREE
lottery_management_settings	idx_user_type_status	setting_type	1	2	BTREE
lottery_management_settings	idx_user_type_status	status	1	3	BTREE
lottery_management_settings	PRIMARY	lottery_management_setting_id	0	1	BTREE
lottery_presets	fk_lottery_presets_prize_id	lottery_prize_id	1	1	BTREE
lottery_presets	idx_created_at	created_at	1	1	BTREE
lottery_presets	idx_created_by	created_by	1	1	BTREE
lottery_presets	idx_presets_approval_status	approval_status	1	1	BTREE
lottery_presets	idx_presets_campaign_status	lottery_campaign_id	1	1	BTREE
lottery_presets	idx_presets_campaign_status	status	1	2	BTREE
lottery_presets	idx_queue_order	queue_order	1	1	BTREE
lottery_presets	idx_user_status	user_id	1	1	BTREE
lottery_presets	idx_user_status	status	1	2	BTREE
lottery_presets	PRIMARY	lottery_preset_id	0	1	BTREE
lottery_prizes	idx_angle	angle	1	1	BTREE
lottery_prizes	idx_lottery_prizes_merchant_id	merchant_id	1	1	BTREE
lottery_prizes	idx_lp_campaign_status	lottery_campaign_id	1	1	BTREE
lottery_prizes	idx_lp_campaign_status	status	1	2	BTREE
lottery_prizes	idx_lp_deleted_at	deleted_at	1	1	BTREE
lottery_prizes	idx_lp_material_asset_code	material_asset_code	1	1	BTREE
lottery_prizes	idx_lp_rarity_code	rarity_code	1	1	BTREE
lottery_prizes	idx_prize_type	prize_type	1	1	BTREE
lottery_prizes	idx_prizes_campaign_fallback	lottery_campaign_id	1	1	BTREE
lottery_prizes	idx_prizes_campaign_fallback	is_fallback	1	2	BTREE
lottery_prizes	idx_prizes_campaign_id	lottery_campaign_id	1	1	BTREE
lottery_prizes	idx_prizes_campaign_tier_weight	lottery_campaign_id	1	1	BTREE
lottery_prizes	idx_prizes_campaign_tier_weight	reward_tier	1	2	BTREE
lottery_prizes	idx_prizes_campaign_tier_weight	win_weight	1	3	BTREE
lottery_prizes	idx_prizes_campaign_vip	lottery_campaign_id	1	1	BTREE
lottery_prizes	idx_prizes_campaign_vip	reserved_for_vip	1	2	BTREE
lottery_prizes	idx_prizes_tier_status	reward_tier	1	1	BTREE
lottery_prizes	idx_prizes_tier_status	status	1	2	BTREE
lottery_prizes	idx_prizes_type	prize_type	1	1	BTREE
lottery_prizes	idx_status	status	1	1	BTREE
lottery_prizes	idx_status_probability	status	1	1	BTREE
lottery_prizes	idx_unique_campaign_sort_order	lottery_campaign_id	0	1	BTREE
lottery_prizes	idx_unique_campaign_sort_order	sort_order	0	2	BTREE
lottery_prizes	idx_value_points	prize_value_points	1	1	BTREE
lottery_prizes	lottery_prizes_primary_media_id_foreign_idx	primary_media_id	1	1	BTREE
lottery_prizes	PRIMARY	lottery_prize_id	0	1	BTREE
lottery_simulation_records	applied_by	applied_by	1	1	BTREE
lottery_simulation_records	idx_simulation_records_campaign	lottery_campaign_id	1	1	BTREE
lottery_simulation_records	idx_simulation_records_created	created_at	1	1	BTREE
lottery_simulation_records	idx_simulation_records_creator	created_by	1	1	BTREE
lottery_simulation_records	idx_simulation_records_status	status	1	1	BTREE
lottery_simulation_records	idx_simulation_scheduled	status	1	1	BTREE
lottery_simulation_records	idx_simulation_scheduled	scheduled_at	1	2	BTREE
lottery_simulation_records	PRIMARY	lottery_simulation_record_id	0	1	BTREE
lottery_strategy_config	idx_strategy_config_campaign	lottery_campaign_id	1	1	BTREE
lottery_strategy_config	idx_strategy_config_group_active	config_group	1	1	BTREE
lottery_strategy_config	idx_strategy_config_group_active	is_active	1	2	BTREE
lottery_strategy_config	PRIMARY	lottery_strategy_config_id	0	1	BTREE
lottery_strategy_config	uk_strategy_campaign_group_key_priority	lottery_campaign_id	0	1	BTREE
lottery_strategy_config	uk_strategy_campaign_group_key_priority	config_group	0	2	BTREE
lottery_strategy_config	uk_strategy_campaign_group_key_priority	config_key	0	3	BTREE
lottery_strategy_config	uk_strategy_campaign_group_key_priority	priority	0	4	BTREE
lottery_tier_matrix_config	idx_matrix_config_campaign	lottery_campaign_id	1	1	BTREE
lottery_tier_matrix_config	PRIMARY	lottery_tier_matrix_config_id	0	1	BTREE
lottery_tier_matrix_config	uk_matrix_campaign_budget_pressure	lottery_campaign_id	0	1	BTREE
lottery_tier_matrix_config	uk_matrix_campaign_budget_pressure	budget_tier	0	2	BTREE
lottery_tier_matrix_config	uk_matrix_campaign_budget_pressure	pressure_tier	0	3	BTREE
lottery_tier_rules	idx_tier_rules_campaign_status	lottery_campaign_id	1	1	BTREE
lottery_tier_rules	idx_tier_rules_campaign_status	status	1	2	BTREE
lottery_tier_rules	PRIMARY	lottery_tier_rule_id	0	1	BTREE
lottery_tier_rules	uk_campaign_segment_tier	lottery_campaign_id	0	1	BTREE
lottery_tier_rules	uk_campaign_segment_tier	segment_key	0	2	BTREE
lottery_tier_rules	uk_campaign_segment_tier	tier_name	0	3	BTREE
lottery_user_daily_draw_quota	idx_date_campaign	quota_date	1	1	BTREE
lottery_user_daily_draw_quota	idx_date_campaign	lottery_campaign_id	1	2	BTREE
lottery_user_daily_draw_quota	idx_user_campaign_date_unique	user_id	0	1	BTREE
lottery_user_daily_draw_quota	idx_user_campaign_date_unique	lottery_campaign_id	0	2	BTREE
lottery_user_daily_draw_quota	idx_user_campaign_date_unique	quota_date	0	3	BTREE
lottery_user_daily_draw_quota	idx_user_id	user_id	1	1	BTREE
lottery_user_daily_draw_quota	PRIMARY	lottery_user_daily_draw_quota_id	0	1	BTREE
lottery_user_experience_state	idx_experience_campaign_id	lottery_campaign_id	1	1	BTREE
lottery_user_experience_state	idx_experience_empty_streak	empty_streak	1	1	BTREE
lottery_user_experience_state	idx_experience_user_id	user_id	1	1	BTREE
lottery_user_experience_state	PRIMARY	lottery_user_experience_state_id	0	1	BTREE
lottery_user_experience_state	uk_user_campaign_experience	user_id	0	1	BTREE
lottery_user_experience_state	uk_user_campaign_experience	lottery_campaign_id	0	2	BTREE
lottery_user_global_state	idx_global_state_empty_rate	historical_empty_rate	1	1	BTREE
lottery_user_global_state	idx_global_state_last_campaign	last_lottery_campaign_id	1	1	BTREE
lottery_user_global_state	idx_global_state_last_draw_at	last_draw_at	1	1	BTREE
lottery_user_global_state	idx_global_state_luck_debt_level	luck_debt_level	1	1	BTREE
lottery_user_global_state	PRIMARY	lottery_user_global_state_id	0	1	BTREE
lottery_user_global_state	user_id	user_id	0	1	BTREE
market_listings	fk_market_listings_offer_category	offer_category_id	1	1	BTREE
market_listings	idx_market_listings_asset_group	offer_asset_group_code	1	1	BTREE
market_listings	idx_market_listings_created_at	created_at	1	1	BTREE
market_listings	idx_market_listings_item_rarity	offer_item_rarity	1	1	BTREE
market_listings	idx_market_listings_item_template	offer_item_template_id	1	1	BTREE
market_listings	idx_market_listings_listing_kind	listing_kind	1	1	BTREE
market_listings	idx_market_listings_locked_at	locked_at	1	1	BTREE
market_listings	idx_market_listings_locked_by_order_id	locked_by_order_id	1	1	BTREE
market_listings	idx_market_listings_offer_asset_code	offer_asset_code	1	1	BTREE
market_listings	idx_market_listings_offer_item_id	offer_item_id	1	1	BTREE
market_listings	idx_market_listings_seller_user_id	seller_user_id	1	1	BTREE
market_listings	idx_market_listings_status	status	1	1	BTREE
market_listings	idx_market_listings_status_kind_asset_group	status	1	1	BTREE
market_listings	idx_market_listings_status_kind_asset_group	listing_kind	1	2	BTREE
market_listings	idx_market_listings_status_kind_asset_group	offer_asset_group_code	1	3	BTREE
market_listings	idx_market_listings_status_kind_category	status	1	1	BTREE
market_listings	idx_market_listings_status_kind_category	listing_kind	1	2	BTREE
market_listings	PRIMARY	market_listing_id	0	1	BTREE
market_listings	uk_market_listings_idempotency_key	idempotency_key	0	1	BTREE
market_listings	uk_market_listings_seller_idempotency	seller_user_id	0	1	BTREE
market_listings	uk_market_listings_seller_idempotency	idempotency_key	0	2	BTREE
market_price_snapshots	idx_mps_asset_code	asset_code	1	1	BTREE
market_price_snapshots	idx_mps_snapshot_date	snapshot_date	1	1	BTREE
market_price_snapshots	PRIMARY	snapshot_id	0	1	BTREE
market_price_snapshots	uk_snapshot_date_asset_kind_currency	snapshot_date	0	1	BTREE
market_price_snapshots	uk_snapshot_date_asset_kind_currency	asset_code	0	2	BTREE
market_price_snapshots	uk_snapshot_date_asset_kind_currency	listing_kind	0	3	BTREE
market_price_snapshots	uk_snapshot_date_asset_kind_currency	price_asset_code	0	4	BTREE
material_asset_types	asset_code	asset_code	0	1	BTREE
material_asset_types	idx_material_asset_types_group_code	group_code	1	1	BTREE
material_asset_types	idx_material_asset_types_is_enabled	is_enabled	1	1	BTREE
material_asset_types	idx_tradable_enabled	is_tradable	1	1	BTREE
material_asset_types	idx_tradable_enabled	is_enabled	1	2	BTREE
material_asset_types	material_asset_types_merchant_id_foreign_idx	merchant_id	1	1	BTREE
material_asset_types	PRIMARY	material_asset_type_id	0	1	BTREE
material_asset_types	uk_material_asset_types_asset_code	asset_code	0	1	BTREE
material_conversion_rules	idx_material_conversion_rules_conversion_path	from_asset_code	1	1	BTREE
material_conversion_rules	idx_material_conversion_rules_conversion_path	to_asset_code	1	2	BTREE
material_conversion_rules	idx_material_conversion_rules_conversion_path	effective_at	1	3	BTREE
material_conversion_rules	idx_material_conversion_rules_enabled_effective	is_enabled	1	1	BTREE
material_conversion_rules	idx_material_conversion_rules_enabled_effective	effective_at	1	2	BTREE
material_conversion_rules	idx_mcr_fee_asset_code	fee_asset_code	1	1	BTREE
material_conversion_rules	idx_mcr_visible_enabled_effective	is_visible	1	1	BTREE
material_conversion_rules	idx_mcr_visible_enabled_effective	is_enabled	1	2	BTREE
material_conversion_rules	idx_mcr_visible_enabled_effective	effective_at	1	3	BTREE
material_conversion_rules	PRIMARY	material_conversion_rule_id	0	1	BTREE
media_attachments	idx_attachable	attachable_type	1	1	BTREE
media_attachments	idx_attachable	attachable_id	1	2	BTREE
media_attachments	idx_attachable	role	1	3	BTREE
media_attachments	idx_media	media_id	1	1	BTREE
media_attachments	PRIMARY	attachment_id	0	1	BTREE
media_files	idx_content_hash	content_hash	1	1	BTREE
media_files	idx_folder_status	folder	1	1	BTREE
media_files	idx_folder_status	status	1	2	BTREE
media_files	idx_status_trashed	status	1	1	BTREE
media_files	idx_status_trashed	trashed_at	1	2	BTREE
media_files	idx_uploaded_by	uploaded_by	1	1	BTREE
media_files	idx_uploaded_by	created_at	1	2	BTREE
media_files	PRIMARY	media_id	0	1	BTREE
media_files	uk_object_key	object_key	0	1	BTREE
merchant_operation_logs	idx_merchant_logs_created_at	created_at	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_idempotency_key	idempotency_key	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_operation_type	operation_type	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_operator	operator_id	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_related_record	consumption_record_id	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_request_id	request_id	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_result	result	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_store	store_id	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_store_operator_time	store_id	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_store_operator_time	operator_id	1	2	BTREE
merchant_operation_logs	idx_merchant_logs_store_operator_time	created_at	1	3	BTREE
merchant_operation_logs	idx_merchant_logs_store_type_time	store_id	1	1	BTREE
merchant_operation_logs	idx_merchant_logs_store_type_time	operation_type	1	2	BTREE
merchant_operation_logs	idx_merchant_logs_store_type_time	created_at	1	3	BTREE
merchant_operation_logs	idx_merchant_logs_target_user	target_user_id	1	1	BTREE
merchant_operation_logs	PRIMARY	merchant_operation_log_id	0	1	BTREE
merchants	idx_merchants_status	status	1	1	BTREE
merchants	idx_merchants_type	merchant_type	1	1	BTREE
merchants	PRIMARY	merchant_id	0	1	BTREE
merchants	settlement_account_id	settlement_account_id	1	1	BTREE
preset_budget_debt	idx_budget_debt_campaign_status	lottery_campaign_id	1	1	BTREE
preset_budget_debt	idx_budget_debt_campaign_status	status	1	2	BTREE
preset_budget_debt	idx_budget_debt_preset	lottery_preset_id	1	1	BTREE
preset_budget_debt	idx_budget_debt_status_time	status	1	1	BTREE
preset_budget_debt	idx_budget_debt_status_time	created_at	1	2	BTREE
preset_budget_debt	idx_budget_debt_user_status	user_id	1	1	BTREE
preset_budget_debt	idx_budget_debt_user_status	status	1	2	BTREE
preset_budget_debt	PRIMARY	preset_budget_debt_id	0	1	BTREE
preset_debt_limits	idx_debt_limits_status	status	1	1	BTREE
preset_debt_limits	PRIMARY	preset_debt_limit_id	0	1	BTREE
preset_debt_limits	uk_debt_limits_level_ref	limit_level	0	1	BTREE
preset_debt_limits	uk_debt_limits_level_ref	reference_id	0	2	BTREE
preset_inventory_debt	fk_inv_debt_user_id	user_id	1	1	BTREE
preset_inventory_debt	idx_inv_debt_campaign_status	lottery_campaign_id	1	1	BTREE
preset_inventory_debt	idx_inv_debt_campaign_status	status	1	2	BTREE
preset_inventory_debt	idx_inv_debt_preset	lottery_preset_id	1	1	BTREE
preset_inventory_debt	idx_inv_debt_prize_status	lottery_prize_id	1	1	BTREE
preset_inventory_debt	idx_inv_debt_prize_status	status	1	2	BTREE
preset_inventory_debt	idx_inv_debt_status_time	status	1	1	BTREE
preset_inventory_debt	idx_inv_debt_status_time	created_at	1	2	BTREE
preset_inventory_debt	PRIMARY	preset_inventory_debt_id	0	1	BTREE
rarity_defs	PRIMARY	rarity_code	0	1	BTREE
redemption_orders	code_hash	code_hash	0	1	BTREE
redemption_orders	idx_fulfilled_staff	fulfilled_by_staff_id	1	1	BTREE
redemption_orders	idx_fulfilled_store	fulfilled_store_id	1	1	BTREE
redemption_orders	idx_redeemer	redeemer_user_id	1	1	BTREE
redemption_orders	idx_redemption_orders_item_id	item_id	1	1	BTREE
redemption_orders	idx_redemption_orders_item_status	item_id	1	1	BTREE
redemption_orders	idx_redemption_orders_item_status	status	1	2	BTREE
redemption_orders	idx_status_expires	status	1	1	BTREE
redemption_orders	idx_status_expires	expires_at	1	2	BTREE
redemption_orders	PRIMARY	redemption_order_id	0	1	BTREE
redemption_orders	redemption_seq	redemption_seq	0	1	BTREE
redemption_orders	uk_redemption_orders_order_no	order_no	0	1	BTREE
reminder_history	acknowledged_by	acknowledged_by	1	1	BTREE
reminder_history	idx_reminder_history_created	created_at	1	1	BTREE
reminder_history	idx_reminder_history_rule	reminder_rule_id	1	1	BTREE
reminder_history	idx_reminder_history_status	notification_status	1	1	BTREE
reminder_history	idx_reminder_history_trigger_time	trigger_time	1	1	BTREE
reminder_history	PRIMARY	reminder_history_id	0	1	BTREE
reminder_rules	created_by	created_by	1	1	BTREE
reminder_rules	idx_reminder_rules_code	rule_code	0	1	BTREE
reminder_rules	idx_reminder_rules_enabled	is_enabled	1	1	BTREE
reminder_rules	idx_reminder_rules_next_check	next_check_at	1	1	BTREE
reminder_rules	idx_reminder_rules_type	rule_type	1	1	BTREE
reminder_rules	PRIMARY	reminder_rule_id	0	1	BTREE
reminder_rules	rule_code	rule_code	0	1	BTREE
reminder_rules	updated_by	updated_by	1	1	BTREE
report_templates	created_by	created_by	1	1	BTREE
report_templates	idx_report_templates_code	template_code	0	1	BTREE
report_templates	idx_report_templates_enabled	is_enabled	1	1	BTREE
report_templates	idx_report_templates_system	is_system	1	1	BTREE
report_templates	idx_report_templates_type	template_type	1	1	BTREE
report_templates	PRIMARY	report_template_id	0	1	BTREE
report_templates	template_code	template_code	0	1	BTREE
report_templates	updated_by	updated_by	1	1	BTREE
risk_alerts	idx_risk_alerts_operator	operator_id	1	1	BTREE
risk_alerts	idx_risk_alerts_operator	created_at	1	2	BTREE
risk_alerts	idx_risk_alerts_severity_status	severity	1	1	BTREE
risk_alerts	idx_risk_alerts_severity_status	status	1	2	BTREE
risk_alerts	idx_risk_alerts_status_created	status	1	1	BTREE
risk_alerts	idx_risk_alerts_status_created	created_at	1	2	BTREE
risk_alerts	idx_risk_alerts_store	store_id	1	1	BTREE
